Date,Open_IONQ,High_IONQ,Low_IONQ,Close_IONQ,"Osc(5,15)_IONQ",Sig(9)_IONQ,Diff_IONQ,Volume_IONQ,UBB(2) - Upper Band_IONQ,BollMA (20) - Moving Average_IONQ,LBB(2) - Lower Band_IONQ,BollW - Bandwith_IONQ,%B_IONQ,RSI - Relative Strength Index_IONQ,Ichimoku - Conversion Line_IONQ,Ichimoku - Base(26)_IONQ,Ichimoku - Lag Line(26)_IONQ,Ichimoku  - Leading Span 1(26)_IONQ,Ichimoku  - Leading Span 2_IONQ,Stochastics - %DS(5)_IONQ,Stochastics - %DSS(3)_IONQ,Williams%R - WLPR(14)_IONQ,Directional Movement Index +DMI_IONQ,Directional Movement Index -DMI_IONQ,Directional Movement Index - ADX_IONQ,"Moving Average - MACD(12,26)_IONQ",Moving Average Signal Line - Sig(9)_IONQ,Moving Average Diff_IONQ,Average True Range - ATR(5)_IONQ,Rate of Change - ROC (1) on_IONQ,Open_VIX_INDEX,High_VIX_INDEX,Low_VIX_INDEX,Close_VIX_INDEX,SMAVG (50)_VIX_INDEX,SMAVG (100)_VIX_INDEX,SMAVG (200)_VIX_INDEX,Open_SPX,High_SPX,Low_SPX,Close_SPX,SMAVG (50)_SPX,SMAVG (100)_SPX,SMAVG (200)_SPX,Volume_SPX,SMAVG (15)_SPX
4/18/2022,10.82,10.9058,10.25,10.6,-1.2007,-0.7902,-0.4104,4.209M,15.0766,12.601,10.1254,39.292,0.0959,35.855,11.86,12.845,5.76,14.0025,13.82,13.5808,19.2374,-90.0285,14.5456,29.5229,20.2677,-0.5235,0.6029,-0.7,-0.4825,-0.2175,24.52,24.6,21.98,22.17, , , ,4385.63,4410.31,4370.3,4391.69,4416.67,4519.77,4495.63,519.323M,614.351M
4/14/2022,11.36,11.4,10.63,10.66,-1.0287,-0.727,-0.3017,3.465M,15.1984,12.789,10.3796,37.6792,0.0582,36.1652,12.195,13.035,5.63,14.1613,14.005,19.2801,24.5751,-99.0415,15.3025,28.044,19.2124,-0.5087,0.5935,-0.6437,-0.4282,-0.2155,21.72,22.7,20.85,22.7, , , ,4449.12,4460.46,4390.77,4392.59,4418.38,4522.68,4495.27,690.095M,613.979M
4/13/2022,11.02,11.68,10.83,11.37,-0.892,-0.6765,-0.2155,3.345M,15.1869,12.9475,10.7081,34.592,0.1478,39.9645,12.2675,13.1075,5.83,14.1613,14.005,24.8511,29.4449,-81.5504,16.2229,28.1685,18.4292,-0.3339,0.5794,-0.5686,-0.3743,-0.1943,23.52,24.45,21.37,21.82, , , ,4394.3,4453.92,4392.7,4446.59,4422.32,4525.74,4494.79,537.94M,603.799M
4/12/2022,11.35,11.37,10.9,10.99,-0.8947,-0.6323,-0.2624,3.298M,15.1518,13.0325,10.9132,32.5229,0.0181,36.6574,12.2675,13.1075,5.45,13.9363,14.005,29.594,33.493,-94.069,14.8926,30.0192,17.7768,-0.4258,0.5681,-0.5367,-0.3257,-0.211,24.94,25.38,22.27,24.26, , , ,4437.59,4471,4381.34,4397.45,4424.32,4528.32,4494.02,553.125M,607.54M
4/11/2022,11.85,11.86,10.775,10.79,-0.8413,-0.5613,-0.2801,6.098M,15.0293,13.1075,11.1857,29.3237,-0.103,34.905,12.2675,13.1075,5.71,13.8088,14.005,33.8896,36.0518,-99.6178,15.5395,31.3232,16.5535,-0.4742,0.5741,-0.4495,-0.273,-0.1766,23.09,24.42,22.09,24.37, , , ,4462.64,4464.35,4408.38,4412.53,4426.68,4531.23,4493.48,641.644M,614.44M
4/8/2022,12.35,12.51,12.06,12.32,-0.54,-0.4564,-0.0836,1.376M,14.925,13.1385,11.352,27.195,0.2709,43.4427,12.745,13.33,4.86,13.8913,14.005,36.9953,36.9821,-83.427,17.4101,25.0817,15.236,-0.0985,0.3937,-0.3114,-0.2288,-0.0826,21.25,22.34,20.28,21.16, , , ,4494.15,4520.41,4474.6,4488.28,4427.07,4534.11,4492.82,566.893M,616.69M
4/7/2022,12.34,12.75,12.115,12.44,-0.54,-0.3267,-0.2133,1.942M,14.9246,13.139,11.3534,27.1801,0.3043,44.2306,12.745,13.33,5.2,14.0737,14.005,37.2704,36.7738,-80.8625,17.996,25.5145,15.0192,-0.0674,0.3614,-0.2863,-0.2082,-0.0781,21.97,23.82,21.12,21.55, , , ,4474.65,4521.16,4450.3,4500.21,4423.83,4536.06,4491.71,633.557M,720.573M
4/6/2022,12.47,12.53,11.73,12.3,-0.5687,-0.1544,-0.4142,3.263M,14.9208,13.1545,11.3882,26.8552,0.2581,43.1128,12.865,13.33,4.76,14.0737,14.005,36.6805,36.7285,-84.6361,17.2279,26.6915,14.8453,-0.1,0.3876,-0.2623,-0.1887,-0.0737,21.27,24.78,21.24,22.1, , , ,4494.17,4503.94,4450.04,4481.15,4420.83,4537.89,4490.42,707.575M,722.342M
4/5/2022,13.41,13.47,12.4,12.53,-0.606,0.0531,-0.6591,3.675M,14.9136,13.1645,11.4154,26.5722,0.3186,44.4726,13.2,13.575,4.34,14.0737,14.005,36.3706,37.7045,-84.593,18.2107,23.4366,14.3297,-0.0422,0.378,-0.2137,-0.1702,-0.0434,18.79,21.57,18.55,21.03, , , ,4572.45,4593.45,4514.17,4525.12,4418.33,4539.57,4489.25,616.402M,728.534M
4/4/2022,13,13.76,12.845,13.58,-0.6313,0.2671,-0.8984,3.028M,14.96,13.1265,11.293,27.9362,0.6237,51.336,13.35,13.8925,4.88,14.2125,14.005,37.1344,40.1202,-54.0698,19.7541,22.2267,14.4668,0.2165,0.3548,-0.1719,-0.1594,-0.0125,20.75,20.78,18.45,18.57, , , ,4547.97,4583.5,4539.21,4582.64,4416.03,4540.78,4487.75,571.697M,736.884M
4/1/2022,12.84,13.07,12.4,13,-0.5747,0.4554,-1.0301,2.982M,14.9388,13.042,11.1452,29.0878,0.4889,47.1526,13.645,13.8925,5.08,14.3475,14.195,39.6084,43.9855,-58.7952,16.137,23.6712,15.1266,0.0769,0.3451,-0.2229,-0.1563,-0.0667,20.62,20.86,19.41,19.63, , , ,4540.32,4548.7,4507.57,4545.86,4412.34,4541.81,4485.67,681.129M,746.961M
3/31/2022,12.42,13.22,12.2,12.76,-0.494,0.5881,-1.0821,4.205M,14.9295,13.0115,11.0935,29.4821,0.4344,45.3474,13.72,13.8925,5.92,14.3475,14.372,43.6176,48.506,-63.5071,16.883,24.7656,14.8343,0.0204,0.3409,-0.2258,-0.1396,-0.0862,19.68,21.48,19.54,20.56, , , ,4599.02,4603.07,4530.41,4530.41,4411.08,4543.37,4484.05,828.501M,743.532M
3/30/2022,12.4,13.26,12.12,12.37,-0.2553,0.6302,-0.8856,6.765M,14.9553,13.0375,11.1197,29.4196,0.326,42.3773,13.72,13.8925,6.23,14.5125,15.74,48.7304,52.5081,-72.7488,18.0636,26.4974,14.5195,-0.0731,0.3369,-0.2017,-0.118,-0.0837,19.38,20.51,18.72,19.33, , , ,4624.2,4627.77,4581.32,4602.45,4411.12,4545.04,4482.51,550.986M,731.652M
3/29/2022,13.26,13.35,12,12.39,0.102,0.5952,-0.4932,10.204M,15.1677,13.152,11.1363,30.6517,0.311,42.4873,13.72,13.8925,7.5,14.32,15.74,53.17,54.4896,-72.2749,19.4771,28.5709,14.1805,-0.0665,0.3431,-0.1284,-0.0971,-0.0313,19.7,19.73,18.67,18.9, , , ,4602.86,4637.3,4589.66,4631.6,4410.62,4545.81,4480.73,593.642M,747.661M
3/28/2022,13.25,13.572,12.71,13.14,0.6273,0.4833,0.144,2.446M,15.3228,13.2575,11.1922,31.1573,0.4716,46.7071,13.905,13.8925,7.15,14.2524,15.74,55.624,53.5514,-54.5024,21.3108,26.3093,13.8154,0.1186,0.4088,-0.0349,-0.0893,0.0543,22.14,23.33,19.54,19.63, , , ,4541.09,4575.65,4517.69,4575.52,4411.24,4546.1,4478.85,522.75M,769.446M
3/25/2022,13.95,14,12.95,13.18,1.0107,0.2956,0.715,2.367M,15.7795,13.3995,11.0195,35.5244,0.4539,46.938,13.365,13.8925,7.86,14.2524,15.74,54.6748,49.4538,-53.5545,22.5708,26.2187,14.0707,0.1306,0.4275,0.0085,-0.1029,0.1114,21.87,22.86,20.8,20.81, , , ,4522.91,4546.03,4501.07,4543.06,4412.91,4546.66,4477.21,513.752M,793.82M
3/24/2022,14.28,14.4,13.6818,13.95,1.2993,0.0342,1.2651,2.041M,15.9848,13.4955,11.0062,36.8903,0.5913,51.4872,13.33,13.8925,7.87,13.9524,15.74,50.3555,42.977,-35.3081,24.1883,23.103,14.578,0.3212,0.4404,0.0597,-0.1307,0.1904,23.61,23.79,21.49,21.67, , , ,4469.98,4520.58,4465.17,4520.16,4416.58,4547.36,4475.69,537.386M,809.179M
3/23/2022,14.67,14.7,13.9,14.2,1.32,-0.2728,1.5928,2.127M,16.2263,13.578,10.9297,39.0093,0.6174,53.0369,13.33,14.17,8.31,13.8449,15.74,43.3311,35.2777,-29.3839,25.3417,22.7559,15.5228,0.3853,0.4538,0.0458,-0.1783,0.2241,23.04,24.03,22.64,23.57, , , ,4493.1,4501.07,4455.81,4456.24,4420.44,4548.21,4474.19,594.061M,819.78M
3/22/2022,14.56,15.29,14.56,14.81,1.0633,-0.6041,1.6675,2.224M,16.188,13.554,10.92,38.867,0.7384,56.9185,13.33,14.44,8.2,13.8449,16.83,35.2445,27.6334,-14.9289,26.8481,19.7974,16.3033,0.5377,0.4537,0.002,-0.2343,0.2363,24.02,24.02,22.7,22.94, , , ,4469.1,4522,4469.1,4511.61,4424.72,4549.62,4473.04,656.622M,829.344M
3/21/2022,14.5,15.44,13.98,14.64,0.62,-0.9179,1.5379,3.42M,16.15,13.54,10.93,38.5529,0.7107,56.0868,13.33,14.44,8.1,13.63,17.505,27.2576,21.1818,-18.9573,28.0919,20.7146,16.3947,0.5004,0.4555,-0.1161,-0.2934,0.1773,25.14,25.36,22.99,23.53, , , ,4462.4,4481.75,4424.3,4461.18,4428.03,4550.02,4471.62,675.39M,842.141M
3/18/2022,13.68,14.36,13.61,14.36,-0.1153,-1.1647,1.0493,2.878M,16.1555,13.542,10.9285,38.5979,0.6565,54.7508,12.79,14.44,9.14,12.9475,17.505,20.3982,16.5443,-33.3333,23.7727,22.6647,16.4931,0.4361,0.4767,-0.2479,-0.3378,0.0899,26.36,26.82,23.85,23.87, , , ,4407.34,4465.4,4390.57,4463.12,4432.72,4551.15,4470.46,2.125B,866.233M
3/17/2022,12.9,14,12.87,13.83,-0.5707,-1.3044,0.7337,2.41M,16.3247,13.598,10.8713,40.1047,0.5425,52.1944,12.61,14.44,9.18,12.6125,17.55,15.8895,13.9315,-51.1702,22.6337,23.7303,17.5782,0.3103,0.4725,-0.3839,-0.3602,-0.0237,26.51,27.47,25.25,25.67, , , ,4345.11,4412.67,4335.65,4411.67,4437.47,4552.19,4469.11,660.091M,772.123M
3/16/2022,12.51,13.18,12.37,13.07,-0.9047,-1.3391,0.4344,2.28M,16.591,13.6975,10.804,42.2479,0.3916,48.3056,12.46,14.44,9.5,12.445,18.08,13.3452,13.3372,-65.3889,19.1179,25.4011,18.7485,0.1276,0.4678,-0.498,-0.3543,-0.1436,29.02,29.8,26.29,26.67, , , ,4288.14,4358.9,4251.99,4357.86,4445.11,4553.52,4468.09,800.464M,794.187M
3/15/2022,11.63,12.58,11.29,12.49,-1.062,-1.2941,0.2321,1.845M,17.0086,13.873,10.7374,45.2041,0.2795,45.1434,13.0425,14.44,9.8,12.48,18.08,12.5597,14.9951,-76.2399,16.4157,26.6501,19.105,-0.0119,0.4721,-0.5589,-0.3184,-0.2405,33.13,33.83,29.57,29.83, , , ,4188.82,4271.05,4187.9,4262.45,4453.88,4555.44,4467.31,741.653M,785.204M
3/14/2022,12.09,12.37,11.22,11.41,-1.342,-1.1873,-0.1547,2.161M,17.3478,14.0755,10.8032,46.4963,0.0927,38.6551,13.13,14.44,10.92,12.3675,18.47,14.1066,19.381,-96.4454,16.4264,28.7399,18.7466,-0.2737,0.4394,-0.5696,-0.2583,-0.3113,31.03,33.18,30.06,31.77, , , ,4202.75,4247.57,4161.72,4173.11,4463.96,4558.17,4467.02,722.843M,783.707M
3/11/2022,12.99,13,12.2527,12.33,-1.464,-1.0578,-0.4062,1.498M,17.5865,14.346,11.1055,45.176,0.1889,42.6449,13.725,14.28,10.6,12.2175,19.265,18.3191,26.3783,-83.9448,17.5667,24.5011,18.0915,-0.0489,0.4504,-0.4649,-0.1805,-0.2845,30.43,31.04,28.84,30.75, , , ,4279.5,4291.01,4200.49,4204.31,4476.07,4561.64,4467.16,629.699M,788.251M
3/10/2022,12.3,12.87,11.8329,12.75,-1.662,-0.9043,-0.7577,1.848M,17.576,14.4675,11.359,42.9728,0.2237,44.5962,14.0426,14.28,10.66,12.3,22.53,25.7172,35.4371,-75.6199,17.5742,25.5723,18.2152,0.0548,0.4372,-0.4182,-0.1093,-0.3089,33.03,34.03,30.23,30.23, , , ,4252.55,4268.28,4209.8,4259.52,4487.85,4564.46,4467.12,650.305M,786.273M
3/9/2022,12.07,12.62,11.77,12.5,-1.7607,-0.7349,-1.0258,2.302M,17.5531,14.5435,11.5339,41.3878,0.1605,43.1586,14.0426,14.28,11.37,12.46,22.53,35.0987,44.9403,-80.5752,17.1843,27.0991,18.1904,-0.005,0.4508,-0.3954,-0.0321,-0.3632,33.74,34.12,31.39,32.45, , , ,4223.1,4299.4,4223.1,4277.88,4498.38,4566.58,4466.76,791.122M,782.416M
3/8/2022,11.9,12.2325,11.52,11.77,-1.6007,-0.5186,-1.0821,2.954M,17.5198,14.5665,11.6132,40.5493,0.0265,38.857,14.0426,13.83,10.99,12.46,22.53,45.4955,53.7034,-95.0447,15.8322,28.389,17.8674,-0.1819,0.4259,-0.3349,0.0587,-0.3936,36.19,37.52,32.78,35.13, , , ,4202.66,4276.94,4157.87,4170.7,4508.65,4568.18,4466.36,920.408M,769.492M
3/7/2022,12.41,12.9,11.85,11.89,-1.3727,-0.2847,-1.0879,3.152M,17.3792,14.6375,11.8958,37.4608,-0.0011,39.3111,14.2076,13.41,10.79,12.4975,22.53,54.2269,60.181,-99.241,16.4414,27.6992,17.0576,-0.1521,0.4257,-0.1786,0.1571,-0.3357,35.88,36.55,32.59,36.45, , , ,4327.01,4327.01,4199.85,4201.09,4519.75,4570.11,4466.28,888.362M,753.806M
3/4/2022,13.5,13.7,12.18,12.39,-0.8833,-0.0014,-0.8819,3.543M,17.2572,14.688,12.1188,34.983,0.0528,41.1728,14.3726,13.41,12.32,12.835,22.7,61.3878,64.2795,-96.1678,17.3551,27.492,16.4078,-0.0295,0.4184,0.0113,0.241,-0.2297,31.9,34.65,31.47,31.98,24.05,21.68,19.93,4342.12,4342.12,4284.98,4328.87,4529.66,4571.61,4466.07,744.135M,745.236M
3/3/2022,14.7,14.865,13.21,13.28,-0.4993,0.2951,-0.7944,2.76M,17.4146,14.638,11.8614,37.9375,0.2555,44.6692,14.7375,13.41,12.44,13.0275,22.7,64.9284,66.0161,-92.2104,18.7564,24.2405,15.9313,0.1884,0.4305,0.2026,0.2985,-0.0959,30.52,32.01,29.31,30.48,23.83,21.56,19.88,4401.31,4416.78,4345.56,4363.49,4536.07,4571.93,4465.01,696.401M,740.013M
3/2/2022,14.72,15.04,14.34,14.66,-0.1013,0.6305,-0.7319,2.194M,17.5966,14.5485,11.5004,41.9025,0.5183,50.8918,14.7375,13.41,12.3,13.2186,22.7,66.5224,67.0725,-63.1571,20.4236,20.3262,16.1756,0.5268,0.4265,0.3532,0.3224,0.0308,34.2,34.41,30.12,30.74,23.68,21.45,19.83,4322.56,4401.48,4322.56,4386.54,4540.16,4572.21,4463.83,737.531M,733.857M
3/1/2022,15.81,15.93,14.34,14.5,-0.176,0.9499,-1.1259,2.458M,17.6397,14.4255,11.2113,44.5624,0.5116,50.1441,14.7375,13.41,12.53,13.2186,22.7,66.5976,68.2806,-65.0199,21.1624,21.0614,17.4015,0.49,0.44,0.3998,0.3147,0.0851,29.45,35.19,29.44,33.32,23.5,21.33,19.78,4363.14,4378.45,4279.54,4306.26,4544.84,4572.34,4462.71,848.578M,724.918M
2/28/2022,15.28,16.5651,15.21,15.98,-0.0827,1.281,-1.3637,2.709M,17.7393,14.2725,10.8057,48.5804,0.7463,57.6886,15.015,13.41,13.58,13.8586,23.34,68.0976,70.7214,-32.7472,22.97,18.3292,18.7217,0.8535,0.416,0.4698,0.2935,0.1763,32.44,33.51,28.43,30.15,23.24,21.21,19.7,4354.17,4388.84,4315.12,4373.94,4552.09,4572.92,4462.05,1.037B,708.731M
2/25/2022,15.2,15.72,14.83,15.1,-0.1373,1.5668,-1.7041,2.505M,17.7974,13.978,10.1586,54.6481,0.6469,53.8554,15.285,13.41,13,14.295,23.775,70.1467,73.9311,-49.9016,20.3228,19.7269,19.2974,0.6439,0.421,0.4016,0.2494,0.1522,31.68,32,26.93,27.59,23.03,21.12,19.67,4298.38,4385.34,4286.83,4384.65,4558.81,4572.63,4460.74,713.493M,684.082M
2/24/2022,12.91,15.6,12.91,15.6,0.186,1.8261,-1.6401,3.691M,17.943,13.6985,9.454,61.9703,0.724,56.5588,15.285,13.41,12.76,14.575,23.84,73.92,77.8091,-32.5424,20.6303,20.6137,20.6674,0.7688,0.472,0.3982,0.2113,0.1869,37.5,37.79,29.45,30.32,22.91,21.08,19.67,4155.77,4294.73,4114.65,4288.7,4563.79,4571.79,4459.14,991.044M,683.294M
2/23/2022,14.87,15.052,13.64,13.72,0.504,2.0063,-1.5023,2.404M,17.7945,13.454,9.1135,64.5233,0.5306,47.3273,15.615,13.41,12.37,15.046,23.99,77.7266,81.0323,-58.2834,23.6087,19.6718,22.2541,0.3106,0.4174,0.3373,0.1646,0.1727,28.04,31.07,27.2,31.02,22.71,20.98,19.63,4324.93,4341.51,4221.51,4225.5,4571.4,4572.48,4458.45,665.717M,668.517M
2/22/2022,14.08,15.45,14.0117,14.53,1.1773,2.0988,-0.9215,2.664M,17.8215,13.29,8.7585,68.1948,0.6368,51.7248,15.2299,13.41,12.39,16.3551,24.2601,81.7809,83.0326,-46.301,25.3957,19.1683,23.2662,0.5078,0.4073,0.446,0.1214,0.3246,31.8,32.04,28.4,28.81,22.47,20.91,19.57,4332.74,4362.12,4267.11,4304.76,4581.13,4573.3,4458.27,719.203M,670.395M
2/18/2022,15.33,15.4,14.14,14.68,1.7853,2.0731,-0.2878,3.16M,17.7174,13.108,8.4986,70.3301,0.6705,52.5647,15.0949,13.41,13.14,16.4969,24.4019,83.5893,82.9119,-44.082,27.3542,19.9586,23.981,0.5461,0.4181,0.4958,0.0403,0.4555,26.66,29.71,26.38,27.75,22.32,20.84,19.51,4384.57,4394.6,4327.22,4348.87,4588.38,4573.84,4457.91,791.007M,687.663M
2/17/2022,15.44,16.0342,14.85,15.48,2.5193,1.9686,0.5507,3.008M,17.5657,12.918,8.2703,71.9568,0.7756,57.1612,15.0949,13.41,13.18,16.5319,24.4019,83.7277,80.7541,-28.4586,29.3096,17.5977,24.6233,0.742,0.422,0.5369,-0.0736,0.6105,24.83,28.37,24.76,28.11,22.16,20.8,19.46,4456.06,4456.06,4373.81,4380.26,4595.43,4573.88,4457.17,600.019M,684.348M
2/16/2022,16.12,16.36,15.32,15.82,2.7733,1.7456,1.0278,2.548M,17.2504,12.73,8.2096,71.0195,0.8418,59.2044,14.495,13.41,13.95,16.5694,23.87,81.4187,76.2638,-21.6461,31.1361,16.221,24.5968,0.8293,0.4414,0.5,-0.2262,0.7262,25.19,27.09,23.88,24.29,22.04,20.7,19.42,4455.75,4489.55,4429.68,4475.01,4601.56,4574.51,4456.11,592.45M,695.159M
2/15/2022,16.81,17.12,15.6,16.58,2.804,1.4313,1.3727,4.535M,16.8341,12.5285,8.2229,68.7337,0.9705,63.9487,14.28,13.41,14.2,16.5694,23.175,77.1159,70.1587,-12.7049,33.1789,15.8273,24.0661,1.0198,0.464,0.4111,-0.4077,0.8189,28.09,28.09,25.33,25.7,22.1,20.64,19.39,4429.28,4472.77,4429.28,4471.07,4603.89,4574.31,4454.56,597.268M,711.258M
2/14/2022,16.15,17.6599,15.97,16.54,2.4893,1.0518,1.4376,4.931M,16.1935,12.3095,8.4255,63.1057,1.0446,63.807,14.28,13.41,14.81,17.255,23.11,70.2567,62.7779,-13.1754,35.8108,15.1518,23.1938,1.0159,0.4565,0.2143,-0.6125,0.8268,29.17,32.04,28.33,28.33,22.2,20.57,19.36,4412.61,4426.22,4364.84,4401.67,4605.24,4574.09,4453.16,685.109M,726.289M
2/11/2022,15.15,17.23,14.86,16.82,2.196,0.6662,1.5298,7.508M,15.5132,12.129,8.7448,55.8031,1.1931,65.4804,14.065,13.195,14.64,17.9775,22.705,63.1033,54.6805,-5.0805,36.7358,16.5033,21.8596,1.0912,0.4639,-0.036,-0.8192,0.7832,24.39,30.99,23.33,27.36,22.19,20.49,19.31,4506.27,4526.33,4401.41,4418.64,4608.75,4574.03,4452.06,759.826M,750.7M
2/10/2022,13.58,16.19,13.57,14.76,1.808,0.263,1.545,5.497M,14.592,11.937,9.282,44.4833,1.0316,57.9454,13.095,12.7999,14.36,18.79,22.64,54.9737,46.0918,-20.3414,35.9963,18.7763,20.6178,0.5904,0.6241,-0.3834,-1.0149,0.6315,20.37,24.77,20.18,23.91,22.26,20.46,19.26,4553.24,4588.92,4484.31,4504.08,4610.64,4573.39,4451.03,665.778M,762.928M
2/9/2022,13.12,14.27,12.8,14.27,1.3367,-0.1311,1.4678,2.659M,14.4289,11.9035,9.3781,42.4314,0.9685,55.8152,11.715,13.51,13.83,18.9025,22.64,45.9646,37.8318,0,30.1442,21.7233,19.7854,0.4728,0.6698,-0.6116,-1.1728,0.5613,21.27,21.3,19.93,19.96,22.33,20.48,19.23,4547,4590.03,4547,4587.18,4611.9,4571.93,4449.42,604.073M,760.954M
2/8/2022,12.94,13.31,12.53,12.96,0.946,-0.4904,1.4364,2.744M,14.5339,11.9245,9.3151,43.7647,0.6984,49.4596,11.38,13.51,13.07,18.7925,22.64,37.337,30.2655,-14.4144,27.0129,23.6578,20.0585,0.1518,0.6562,-0.844,-1.3131,0.4692,23.09,23.48,21.32,21.44,22.39,20.49,19.21,4480.02,4531.32,4465.4,4521.54,4613.26,4570.38,4447.42,603.439M,763.115M
2/7/2022,13.09,13.6,12.57,13.19,0.8447,-0.8007,1.6454,2.845M,14.6502,11.962,9.2738,44.9453,0.7284,50.6473,11.38,13.58,12.49,19.0375,22.64,30.1938,23.6814,-9.2343,28.2525,24.5082,21.0921,0.2098,0.6602,-0.9949,-1.4304,0.4355,24.09,24.82,22.02,22.86,22.53,20.46,19.2,4505.75,4521.86,4471.47,4483.87,4614.72,4569.91,4445.75,605.778M,773.092M
2/4/2022,11.42,13,11.33,12.9,0.512,-1.1182,1.6302,4.387M,14.8619,12.021,9.1801,47.2649,0.6547,49.2196,11.08,13.655,11.41,19.0375,22.64,23.2658,18.1702,-2.6042,26.4637,25.9695,22.1687,0.1394,0.6636,-1.1966,-1.5393,0.3428,23.77,26.26,22.07,23.22,22.45,20.42,19.17,4482.79,4539.66,4451.5,4500.53,4619.07,4569.87,4444.23,667.033M,775.151M
2/3/2022,10.99,11.71,10.9,11.39,-0.0553,-1.4117,1.3564,2.914M,15.195,12.118,9.041,50.7832,0.3817,40.9621,10.78,13.655,12.33,19.2325,22.64,17.5847,14.1381,-48.4988,21.4555,28.5307,23.8015,-0.2327,0.6748,-1.407,-1.625,0.218,22.63,25.81,22.3,24.35,22.37,20.38,19.15,4535.41,4542.88,4470.39,4477.44,4622.87,4569.3,4442.4,701.666M,769.643M
2/2/2022,12.35,12.4,11.14,11.49,-0.6113,-1.6399,1.0285,3.767M,15.6836,12.3175,8.9514,54.6555,0.3771,41.3759,10.78,13.82,12.75,19.63,22.64,13.66,11.2253,-54.3137,22.4528,28.4796,24.5435,-0.2084,0.7498,-1.5013,-1.6795,0.1782,21.56,22.73,20.46,22.09,22.27,20.33,19.11,4566.39,4595.31,4544.32,4589.38,4626.98,4569.21,4440.88,769.385M,758.976M
2/1/2022,11.42,12.21,11.12,12.2,-0.9807,-1.8103,0.8296,2.885M,16.3528,12.565,8.7772,60.2917,0.4518,44.3278,10.9149,14.005,12.5,21.2625,22.255,11.1697,9.0566,-48.1627,22.9835,30.5294,25.5213,-0.0333,0.7708,-1.6101,-1.7241,0.1139,24.57,25.33,21.96,21.96,22.18,20.32,19.09,4519.57,4550.49,4483.53,4546.54,4629.16,4567.9,4438.61,693.891M,746.209M
1/31/2022,10.09,11.44,10,11.44,-1.4333,-1.9313,0.498,3.802M,17.1707,12.8285,8.4863,67.6968,0.3401,40.0785,10.9149,14.005,11.77,21.3575,22.16,8.8462,7.1732,-61.122,20.0589,32.4029,26.3997,-0.2208,0.7679,-1.7979,-1.7525,-0.0453,28.36,29.41,24.71,24.83,22.1,20.29,19.07,4431.79,4516.89,4414.02,4515.55,4632.32,4567.37,4436.69,978.232M,748.431M
1/28/2022,9.67,10.15,9.16,10.09,-1.7387,-1.9767,0.2381,3.457M,17.6948,13.0915,8.4882,70.3252,0.174,31.4482,10.99,14.005,11.89,21.446,22.145,7.1539,5.6439,-84.1419,14.3992,35.0407,26.6205,-0.555,0.7496,-1.9339,-1.7412,-0.1927,30.27,32.82,27.28,27.66,21.94,20.22,19.03,4336.19,4432.72,4292.46,4431.85,4635.78,4567.36,4435.04,741.273M,725.45M
1/27/2022,10.93,10.98,9.5,9.51,-1.8973,-1.9999,0.1025,4.071M,18.2806,13.4735,8.6664,71.3562,0.0877,27.2691,11.495,14.175,12.39,22.13,21.845,5.5196,4.4998,-99.8192,15.1885,35.0789,25.4567,-0.7005,0.7493,-1.942,-1.693,-0.249,32.19,33,28.42,30.49,21.72,20.12,18.97,4380.58,4428.74,4309.5,4326.51,4641.16,4568.24,4433.74,762.182M,717.671M
1/26/2022,11.14,11.61,10.44,10.71,-1.8467,-2.0099,0.1632,4.183M,18.6651,13.883,9.1009,68.891,0.1682,30.8865,11.88,14.175,13.28,22.13,21.5,4.2582,4.3048,-79.8669,16.4395,32.7369,24.3711,-0.4062,0.7254,-1.8651,-1.6308,-0.2343,29.35,33.04,26.9,31.96,21.44,19.98,18.9,4408.43,4453.23,4304.8,4349.93,4648.29,4570.33,4432.73,833.936M,715.488M
1/25/2022,10.61,10.89,10.18,10.44,-2.0127,-2.0126,-0.0001,2.848M,18.9425,14.201,9.4595,66.7765,0.1034,28.9164,12.2622,14.175,14.66,22.32,21.485,3.7216,5.197,-86.4551,13.5373,34.8436,23.6965,-0.4738,0.7208,-1.8619,-1.5722,-0.2897,32.29,35.85,29.13,31.16,21.12,19.83,18.83,4366.64,4411.01,4287.11,4356.45,4654.94,4572.2,4431.69,822.738M,706.342M
1/24/2022,10.3,10.91,9.5,10.89,-2.1293,-1.9837,-0.1456,6.164M,19.3263,14.594,9.8617,64.8532,0.1087,30.251,12.2622,14.175,14.5,22.32,21.485,4.9348,7.0635,-83.3732,14.0467,36.1546,22.1318,-0.3634,0.7211,-1.8033,-1.4998,-0.3035,28.2,38.94,28.02,29.9,20.85,19.67,18.76,4356.32,4417.35,4222.62,4410.13,4660.8,4573.87,4430.54,1.051B,690.585M
1/21/2022,11.56,11.7999,10.78,10.88,-2.1087,-1.9073,-0.2013,3.817M,19.5575,14.9425,10.3275,61.7707,0.0599,30.1845,12.9023,14.815,15.98,22.32,21.485,6.9346,9.3964,-98.5876,15.094,32.0818,20.4466,-0.3665,0.7192,-1.748,-1.4239,-0.3241,25.38,29.79,25.31,28.85,20.63,19.54,18.69,4471.38,4494.52,4395.34,4397.94,4665.53,4575,4429.14,943.247M,648.694M
